year,week_number,count_type,subtotal_sum,parish_sum,difference,absolute_difference,arithmetic_error,legible_only,legible
1666,29,buried,494,494,0,0,False,False,True
1666,29,plague,66,66,0,0,False,False,True
1666,30,buried,588,588,0,0,False,False,True
1666,30,plague,102,102,0,0,False,False,True
1666,31,buried,652,652,0,0,False,False,False
1666,31,plague,96,96,0,0,False,False,False
1666,32,buried,682,683,-1,1,True,False,True
1666,32,plague,76,76,0,0,False,False,True
1666,33,buried,672,674,-2,2,True,False,False
1666,33,plague,84,84,0,0,False,False,False
1666,34,buried,664,664,0,0,False,False,True
1666,34,plague,96,96,0,0,False,False,True
1666,35,buried,580,580,0,0,False,False,True
1666,35,plague,84,84,0,0,False,False,True
1666,36,buried,532,532,0,0,False,False,True
1666,36,plague,60,60,0,0,False,False,True
1666,39,buried,704,704,0,0,False,False,True
1666,39,plague,104,104,0,0,False,False,True
1666,40,buried,512,512,0,0,False,False,False
1666,40,plague,62,62,0,0,False,False,False
1666,41,buried,448,448,0,0,False,False,True
1666,41,plague,46,46,0,0,False,False,True
1666,42,buried,518,518,0,0,False,False,True
1666,42,plague,30,30,0,0,False,False,True
1666,43,buried,476,475,1,1,True,False,True
1666,43,plague,48,48,0,0,False,False,True
1666,44,buried,420,391,29,29,True,False,True
1666,44,plague,32,32,0,0,False,False,True
1666,45,buried,440,440,0,0,False,False,True
1666,45,plague,28,28,0,0,False,False,True
1666,46,buried,213,213,0,0,False,False,True
1666,46,plague,10,10,0,0,False,False,True
1666,47,buried,243,243,0,0,False,False,True
1666,47,plague,3,3,0,0,False,False,True
1666,48,buried,235,235,0,0,False,False,True
1666,48,plague,8,8,0,0,False,False,True
1666,49,buried,247,247,0,0,False,False,True
1666,49,plague,7,7,0,0,False,False,True
1666,50,buried,246,246,0,0,False,False,True
1666,50,plague,2,2,0,0,False,False,True
1666,51,buried,260,260,0,0,False,False,True
1666,51,plague,4,4,0,0,False,False,True
1666,52,buried,223,223,0,0,False,False,True
1666,52,plague,3,3,0,0,False,False,True
1667,6,buried,324,324,0,0,False,False,True
1667,6,plague,1,1,0,0,False,False,True
1667,7,buried,290,290,0,0,False,False,True
1667,7,plague,1,1,0,0,False,False,True
1667,8,buried,270,270,0,0,False,False,True
1667,8,plague,1,1,0,0,False,False,True
1667,9,buried,254,254,0,0,False,False,True
1667,9,plague,2,2,0,0,False,False,True
1667,10,buried,284,284,0,0,False,False,True
1667,10,plague,0,0,0,0,False,False,True
1667,11,buried,272,272,0,0,False,False,True
1667,11,plague,0,0,0,0,False,False,True
1667,12,buried,290,290,0,0,False,False,True
1667,12,plague,0,0,0,0,False,False,True
1667,13,buried,295,295,0,0,False,False,True
1667,13,plague,0,0,0,0,False,False,True
1667,14,buried,563,568,-5,5,True,False,True
1667,14,plague,0,0,0,0,False,False,True
1667,15,buried,229,229,0,0,False,False,True
1667,15,plague,0,0,0,0,False,False,True
1667,16,buried,279,279,0,0,False,False,True
1667,16,plague,1,1,0,0,False,False,True
1667,17,buried,263,263,0,0,False,False,True
1667,17,plague,0,0,0,0,False,False,True
1667,18,buried,264,264,0,0,False,False,True
1667,18,plague,0,0,0,0,False,False,True
1667,19,buried,246,246,0,0,False,False,True
1667,19,plague,0,0,0,0,False,False,True
1667,20,buried,232,232,0,0,False,False,True
1667,20,plague,0,0,0,0,False,False,True
1667,21,buried,221,221,0,0,False,False,True
1667,21,plague,0,0,0,0,False,False,True
1667,22,buried,203,203,0,0,False,False,True
1667,22,plague,0,0,0,0,False,False,True
1667,23,buried,219,219,0,0,False,False,True
1667,23,plague,0,0,0,0,False,False,True
1667,24,buried,210,210,0,0,False,False,True
1667,24,plague,0,0,0,0,False,False,True
1667,25,buried,205,205,0,0,False,False,True
1667,25,plague,0,0,0,0,False,False,True
1667,26,buried,236,236,0,0,False,False,True
1667,26,plague,0,0,0,0,False,False,True
1667,27,buried,275,275,0,0,False,False,True
1667,27,plague,0,0,0,0,False,False,True
1667,28,buried,324,323,1,1,True,False,True
1667,28,plague,0,0,0,0,False,False,True
1667,29,buried,292,292,0,0,False,False,True
1667,29,plague,0,0,0,0,False,False,True
1667,30,buried,416,416,0,0,False,False,True
1667,30,plague,2,2,0,0,False,False,True
1667,31,buried,416,416,0,0,False,False,True
1667,31,plague,0,0,0,0,False,False,True
1667,32,buried,373,373,0,0,False,False,True
1667,32,plague,0,0,0,0,False,False,True
1667,33,buried,404,404,0,0,False,False,True
1667,33,plague,0,0,0,0,False,False,True
1667,34,buried,514,514,0,0,False,False,True
1667,34,plague,1,1,0,0,False,False,True
1667,35,buried,390,390,0,0,False,False,True
1667,35,plague,0,0,0,0,False,False,True
1667,36,buried,399,399,0,0,False,False,True
1667,36,plague,1,1,0,0,False,False,True
1667,37,buried,346,346,0,0,False,False,True
1667,37,plague,0,0,0,0,False,False,True
1667,38,buried,331,330,1,1,True,False,True
1667,38,plague,1,1,0,0,False,False,True
1667,39,buried,311,311,0,0,False,False,True
1667,39,plague,1,1,0,0,False,False,True
1667,40,buried,320,320,0,0,False,False,True
1667,40,plague,1,1,0,0,False,False,True
1667,41,buried,283,283,0,0,False,False,True
1667,41,plague,1,1,0,0,False,False,True
1667,42,buried,311,311,0,0,False,False,True
1667,42,plague,1,1,0,0,False,False,True
1667,43,buried,268,272,-4,4,True,False,True
1667,43,plague,0,0,0,0,False,False,True
1667,44,buried,298,298,0,0,False,False,True
1667,44,plague,0,0,0,0,False,False,True
1667,45,buried,293,294,-1,1,True,False,True
1667,45,plague,0,0,0,0,False,False,True
1667,46,buried,285,285,0,0,False,False,True
1667,46,plague,0,0,0,0,False,False,True
1667,47,buried,329,329,0,0,False,False,True
1667,47,plague,1,1,0,0,False,False,True
1667,48,buried,332,342,-10,10,True,False,True
1667,48,plague,0,0,0,0,False,False,True
1667,49,buried,365,365,0,0,False,False,True
1667,49,plague,0,0,0,0,False,False,True
1667,50,buried,371,371,0,0,False,False,True
1667,50,plague,1,1,0,0,False,False,True
1667,51,buried,359,359,0,0,False,False,True
1667,51,plague,0,0,0,0,False,False,True
1667,52,buried,321,321,0,0,False,False,True
1667,52,plague,1,1,0,0,False,False,True
1668,1,buried,285,285,0,0,False,False,True
1668,1,plague,0,0,0,0,False,False,True
1668,2,buried,346,346,0,0,False,False,True
1668,2,plague,0,0,0,0,False,False,True
1668,3,buried,371,371,0,0,False,False,True
1668,3,plague,0,0,0,0,False,False,True
1668,4,buried,375,375,0,0,False,False,True
1668,4,plague,0,0,0,0,False,False,True
1668,5,buried,406,406,0,0,False,False,True
1668,5,plague,0,0,0,0,False,False,True
1668,6,buried,368,368,0,0,False,False,True
1668,6,plague,0,0,0,0,False,False,True
1668,7,buried,356,356,0,0,False,False,True
1668,7,plague,0,0,0,0,False,False,True
1668,8,buried,320,320,0,0,False,False,True
1668,8,plague,0,0,0,0,False,False,True
1668,9,buried,305,305,0,0,False,False,True
1668,9,plague,0,0,0,0,False,False,True
1668,10,buried,340,340,0,0,False,False,True
1668,10,plague,0,0,0,0,False,False,True
1668,11,buried,314,314,0,0,False,False,True
1668,11,plague,0,0,0,0,False,False,True
1668,12,buried,331,331,0,0,False,False,True
1668,12,plague,0,0,0,0,False,False,True
1668,13,buried,300,300,0,0,False,False,True
1668,13,plague,0,0,0,0,False,False,True
1668,15,buried,391,391,0,0,False,False,True
1668,15,plague,1,1,0,0,False,False,True
1668,16,buried,376,376,0,0,False,False,True
1668,16,plague,0,0,0,0,False,False,True
1668,17,buried,382,382,0,0,False,False,True
1668,17,plague,0,0,0,0,False,False,True
1668,18,buried,366,366,0,0,False,False,True
1668,18,plague,1,1,0,0,False,False,True
1668,19,buried,344,344,0,0,False,False,True
1668,19,plague,1,1,0,0,False,False,True
1668,20,buried,305,305,0,0,False,False,True
1668,20,plague,0,0,0,0,False,False,True
1668,21,buried,340,340,0,0,False,False,True
1668,21,plague,0,0,0,0,False,False,True
1668,22,buried,361,361,0,0,False,False,True
1668,22,plague,0,0,0,0,False,False,True
1668,23,buried,298,298,0,0,False,False,True
1668,23,plague,0,0,0,0,False,False,True
1668,24,buried,319,319,0,0,False,False,True
1668,24,plague,0,0,0,0,False,False,True
1668,25,buried,305,305,0,0,False,False,True
1668,25,plague,0,0,0,0,False,False,True
1668,26,buried,295,295,0,0,False,False,True
1668,26,plague,0,0,0,0,False,False,True
1668,27,buried,272,272,0,0,False,False,True
1668,27,plague,0,0,0,0,False,False,True
1668,28,buried,271,271,0,0,False,False,True
1668,28,plague,0,0,0,0,False,False,True
1668,29,buried,277,277,0,0,False,False,True
1668,29,plague,0,0,0,0,False,False,True
1668,30,buried,269,269,0,0,False,False,True
1668,30,plague,0,0,0,0,False,False,True
1668,31,buried,404,404,0,0,False,False,True
1668,31,plague,0,0,0,0,False,False,True
1668,32,buried,367,367,0,0,False,False,True
1668,32,plague,0,0,0,0,False,False,True
1668,34,buried,328,328,0,0,False,False,True
1668,34,plague,1,1,0,0,False,False,True
1668,35,buried,328,328,0,0,False,False,True
1668,35,plague,1,1,0,0,False,False,True
1668,36,buried,362,362,0,0,False,False,True
1668,36,plague,0,0,0,0,False,False,True
1668,37,buried,309,309,0,0,False,False,True
1668,37,plague,0,0,0,0,False,False,True
1668,38,buried,317,317,0,0,False,False,True
1668,38,plague,0,0,0,0,False,False,True
1668,39,buried,333,333,0,0,False,False,True
1668,39,plague,0,0,0,0,False,False,True
1668,40,buried,362,362,0,0,False,False,True
1668,40,plague,0,0,0,0,False,False,True
1668,41,buried,376,376,0,0,False,False,True
1668,41,plague,1,1,0,0,False,False,True
1668,42,buried,410,410,0,0,False,False,True
1668,42,plague,0,0,0,0,False,False,True
1668,43,buried,412,412,0,0,False,False,True
1668,43,plague,0,0,0,0,False,False,True
1668,44,buried,332,342,-10,10,True,False,True
1668,44,plague,0,0,0,0,False,False,True
1668,45,buried,321,321,0,0,False,False,True
1668,45,plague,0,0,0,0,False,False,True
1668,46,buried,343,343,0,0,False,False,True
1668,46,plague,0,0,0,0,False,False,True
1668,47,buried,313,313,0,0,False,False,True
1668,47,plague,0,0,0,0,False,False,True
1668,48,buried,310,310,0,0,False,False,True
1668,48,plague,0,0,0,0,False,False,True
1668,49,buried,336,336,0,0,False,False,True
1668,49,plague,0,0,0,0,False,False,True
1668,50,buried,330,330,0,0,False,False,True
1668,50,plague,0,0,0,0,False,False,True
1668,51,buried,317,317,0,0,False,False,True
1668,51,plague,1,1,0,0,False,False,True
1668,52,buried,334,334,0,0,False,False,True
1668,52,plague,0,0,0,0,False,False,True
1668,53,buried,273,273,0,0,False,False,True
1668,53,plague,0,0,0,0,False,False,True
1669,1,buried,744,810,-66,66,True,False,False
1669,1,plague,0,0,0,0,False,False,False
1669,2,buried,768,793,-25,25,True,False,False
1669,2,plague,0,0,0,0,False,False,False
1669,3,buried,688,736,-48,48,True,False,False
1669,3,plague,0,0,0,0,False,False,False
1669,4,buried,578,628,-50,50,True,False,True
1669,4,plague,0,0,0,0,False,False,True
1669,5,buried,597,643,-46,46,True,False,True
1669,5,plague,0,0,0,0,False,False,True
1669,6,buried,641,711,-70,70,True,False,True
1669,6,plague,0,0,0,0,False,False,True
1669,7,buried,753,822,-69,69,True,False,True
1669,7,plague,0,0,0,0,False,False,True
1669,8,buried,792,892,-100,100,True,False,True
1669,8,plague,0,0,0,0,False,False,True
1669,9,buried,774,850,-76,76,True,False,True
1669,9,plague,0,0,0,0,False,False,True
1669,10,buried,713,774,-61,61,True,False,True
1669,10,plague,0,0,0,0,False,False,True
1669,11,buried,806,885,-79,79,True,False,True
1669,11,plague,0,0,0,0,False,False,True
1669,12,buried,676,746,-70,70,True,False,True
1669,12,plague,0,0,0,0,False,False,True
1669,13,buried,713,790,-77,77,True,False,True
1669,13,plague,0,0,0,0,False,False,True
1669,14,buried,271,271,0,0,False,False,True
1669,14,plague,0,0,0,0,False,False,True
1669,15,buried,332,332,0,0,False,False,True
1669,15,plague,0,0,0,0,False,False,True
1669,16,buried,312,312,0,0,False,False,True
1669,16,plague,0,0,0,0,False,False,True
1669,17,buried,299,299,0,0,False,False,True
1669,17,plague,0,0,0,0,False,False,True
1669,18,buried,293,293,0,0,False,False,True
1669,18,plague,0,0,0,0,False,False,True
1669,19,buried,276,276,0,0,False,False,True
1669,19,plague,0,0,0,0,False,False,True
1669,20,buried,274,274,0,0,False,False,True
1669,20,plague,0,0,0,0,False,False,True
1669,21,buried,475,525,-50,50,True,False,False
1669,21,plague,0,0,0,0,False,False,False
1669,22,buried,489,509,-20,20,True,False,False
1669,22,plague,0,0,0,0,False,False,False
1669,23,buried,463,498,-35,35,True,False,False
1669,23,plague,0,0,0,0,False,False,False
1669,24,buried,436,477,-41,41,True,False,True
1669,24,plague,0,0,0,0,False,False,True
1669,25,buried,378,418,-40,40,True,False,True
1669,25,plague,0,0,0,0,False,False,True
1669,26,buried,541,592,-51,51,True,False,False
1669,26,plague,0,0,0,0,False,False,False
1669,27,buried,525,546,-21,21,True,False,False
1669,27,plague,0,0,0,0,False,False,False
1669,28,buried,677,730,-53,53,True,False,True
1669,28,plague,0,0,0,0,False,False,True
1669,29,buried,391,371,20,20,True,False,True
1669,29,plague,0,0,0,0,False,False,True
1669,30,buried,718,778,-60,60,True,False,True
1669,30,plague,0,0,0,0,False,False,True
1669,31,buried,686,736,-50,50,True,False,True
1669,31,plague,0,0,0,0,False,False,True
1669,32,buried,624,689,-65,65,True,False,True
1669,32,plague,0,0,0,0,False,False,True
1669,33,buried,804,871,-67,67,True,False,True
1669,33,plague,0,0,0,0,False,False,True
1669,34,buried,834,1010,-176,176,True,False,True
1669,34,plague,0,0,0,0,False,False,True
1669,35,buried,891,962,-71,71,True,False,True
1669,35,plague,0,0,0,0,False,False,True
1669,36,buried,1233,1330,-97,97,True,False,True
1669,36,plague,0,0,0,0,False,False,True
1669,37,buried,1298,1354,-56,56,True,False,True
1669,37,plague,0,0,0,0,False,False,True
1669,38,buried,1154,1234,-80,80,True,False,True
1669,38,plague,0,0,0,0,False,False,True
1669,39,buried,966,1048,-82,82,True,False,True
1669,39,plague,0,0,0,0,False,False,True
1669,40,buried,1076,1143,-67,67,True,False,True
1669,40,plague,0,0,0,0,False,False,True
1669,41,buried,1029,1108,-79,79,True,False,True
1669,41,plague,2,2,0,0,False,False,True
1669,42,buried,976,1034,-58,58,True,False,False
1669,42,plague,0,0,0,0,False,False,False
1669,43,buried,887,946,-59,59,True,False,True
1669,43,plague,2,2,0,0,False,False,True
1669,44,buried,786,842,-56,56,True,False,True
1669,44,plague,2,2,0,0,False,False,True
1669,45,buried,692,732,-40,40,True,False,True
1669,45,plague,0,0,0,0,False,False,True
1669,46,buried,611,668,-57,57,True,False,True
1669,46,plague,0,0,0,0,False,False,True
1669,47,buried,573,616,-43,43,True,False,True
1669,47,plague,0,0,0,0,False,False,True
1669,48,buried,611,670,-59,59,True,False,True
1669,48,plague,0,0,0,0,False,False,True
1669,49,buried,543,596,-53,53,True,False,True
1669,49,plague,0,0,0,0,False,False,True
1669,50,buried,587,634,-47,47,True,False,True
1669,50,plague,0,0,0,0,False,False,True
1669,51,buried,547,592,-45,45,True,False,True
1669,51,plague,0,0,0,0,False,False,True
1669,52,buried,698,782,-84,84,True,False,False
1669,52,plague,0,0,0,0,False,False,False
1670,1,buried,263,263,0,0,False,False,True
1670,1,plague,0,0,0,0,False,False,True
1670,2,buried,292,292,0,0,False,False,True
1670,2,plague,0,0,0,0,False,False,True
1670,3,buried,297,297,0,0,False,False,True
1670,3,plague,0,0,0,0,False,False,True
1670,4,buried,282,283,-1,1,True,False,True
1670,4,plague,0,0,0,0,False,False,True
1670,5,buried,271,271,0,0,False,False,True
1670,5,plague,0,0,0,0,False,False,True
1670,6,buried,265,265,0,0,False,False,True
1670,6,plague,0,0,0,0,False,False,True
1670,7,buried,295,295,0,0,False,False,True
1670,7,plague,0,0,0,0,False,False,True
1670,8,buried,298,299,-1,1,True,False,True
1670,8,plague,0,0,0,0,False,False,True
1670,9,buried,298,298,0,0,False,False,True
1670,9,plague,0,0,0,0,False,False,True
1670,10,buried,289,289,0,0,False,False,True
1670,10,plague,0,0,0,0,False,False,True
1670,11,buried,298,297,1,1,True,False,True
1670,11,plague,0,0,0,0,False,False,True
1670,12,buried,293,293,0,0,False,False,True
1670,12,plague,0,0,0,0,False,False,True
1670,13,buried,284,284,0,0,False,False,True
1670,13,plague,0,0,0,0,False,False,True
1670,14,buried,718,794,-76,76,True,False,True
1670,14,plague,0,0,0,0,False,False,True
1670,15,buried,657,735,-78,78,True,False,True
1670,15,plague,0,0,0,0,False,False,True
1670,16,buried,445,445,0,0,False,False,True
1670,16,plague,0,0,0,0,False,False,True
1670,17,buried,374,374,0,0,False,False,True
1670,17,plague,0,0,0,0,False,False,True
1670,18,buried,408,408,0,0,False,False,True
1670,18,plague,0,0,0,0,False,False,True
1670,19,buried,315,315,0,0,False,False,True
1670,19,plague,0,0,0,0,False,False,True
1670,20,buried,394,394,0,0,False,False,True
1670,20,plague,0,0,0,0,False,False,True
1670,21,buried,298,298,0,0,False,False,True
1670,21,plague,0,0,0,0,False,False,True
1670,22,buried,332,332,0,0,False,False,True
1670,22,plague,0,0,0,0,False,False,True
1670,23,buried,337,327,10,10,True,False,True
1670,23,plague,0,0,0,0,False,False,True
1670,24,buried,316,316,0,0,False,False,True
1670,24,plague,0,0,0,0,False,False,True
1670,25,buried,332,332,0,0,False,False,True
1670,25,plague,0,0,0,0,False,False,True
1670,26,buried,315,325,-10,10,True,False,True
1670,26,plague,0,0,0,0,False,False,True
1670,27,buried,298,300,-2,2,True,False,True
1670,27,plague,0,0,0,0,False,False,True
1670,28,buried,318,318,0,0,False,False,False
1670,28,plague,0,0,0,0,False,False,False
1670,29,buried,220,320,-100,100,True,False,False
1670,29,plague,0,0,0,0,False,False,False
1670,30,buried,351,351,0,0,False,False,True
1670,30,plague,0,0,0,0,False,False,True
1670,31,buried,362,362,0,0,False,False,False
1670,31,plague,0,0,0,0,False,False,False
1670,32,buried,507,470,37,37,True,False,True
1670,32,plague,0,0,0,0,False,False,True
1670,33,buried,485,485,0,0,False,False,True
1670,33,plague,0,0,0,0,False,False,True
1670,34,buried,555,515,40,40,True,False,False
1670,34,plague,0,0,0,0,False,False,False
1670,35,buried,609,609,0,0,False,False,True
1670,35,plague,0,0,0,0,False,False,True
1670,36,buried,629,629,0,0,False,False,False
1670,36,plague,0,0,0,0,False,False,False
1670,37,buried,617,617,0,0,False,False,True
1670,37,plague,0,0,0,0,False,False,True
1670,38,buried,586,586,0,0,False,False,True
1670,38,plague,0,0,0,0,False,False,True
1670,39,buried,575,574,1,1,True,False,True
1670,39,plague,0,0,0,0,False,False,True
1670,40,buried,474,474,0,0,False,False,True
1670,40,plague,0,0,0,0,False,False,True
1670,41,buried,401,401,0,0,False,False,True
1670,41,plague,0,0,0,0,False,False,True
1670,42,buried,376,366,10,10,True,False,True
1670,42,plague,0,0,0,0,False,False,True
1670,43,buried,325,325,0,0,False,False,False
1670,43,plague,0,0,0,0,False,False,False
1670,44,buried,336,335,1,1,True,False,True
1670,44,plague,0,0,0,0,False,False,True
1670,45,buried,283,255,28,28,True,False,False
